1,1341840083.89015508,0.016155242919921875,0,0,0,-3.842200 1.423200 1.062900 -0.494300000000000017 0.831699999999999995 -0.219200000000000006 0.125900000000000012
2,1341840083.92607093,0.008144378662109375,0,0,0,-3.841800 1.422700 1.062800 -0.494300000000000017 0.831300000000000039 -0.221799999999999997 0.123999999999999999
3,1341840083.95809507,0.0107772350311279297,0,0,0,-3.841500 1.422900 1.062700 -0.494400000000000006 0.830699999999999994 -0.22320000000000001 0.125299999999999995
4,1341840083.99000001,0.00775885581970214844,0,0,0,-3.841300 1.423300 1.062800 -0.495099999999999985 0.830999999999999961 -0.219900000000000012 0.126200000000000007
5,1341840084.0261209,0.00803089141845703125,0,0,0,-3.841000 1.423400 1.062300 -0.495499999999999996 0.831400000000000028 -0.218599999999999989 0.124600000000000002
6,1341840084.05793595,0.00791716575622558594,0,0,0,-3.840900 1.423400 1.061600 -0.495499999999999996 0.83120000000000005 -0.220599999999999991 0.122700000000000004
7,1341840084.09002209,0.0081729888916015625,0,0,0,-3.840700 1.423500 1.061300 -0.495599999999999985 0.831799999999999984 -0.2185 0.121700000000000003
8,1341840084.12605309,0.0077533721923828125,0,0,0,-3.840200 1.423600 1.061300 -0.494599999999999984 0.831899999999999973 -0.219 0.124200000000000005
9,1341840084.15803194,0.00773715972900390625,0,0,0,-3.839900 1.423700 1.060900 -0.495300000000000018 0.83120000000000005 -0.219700000000000006 0.124399999999999997
10,1341840084.19412708,0.00783681869506835938,0,0,0,-3.839300 1.424100 1.060100 -0.494900000000000007 0.831999999999999962 -0.218599999999999989 0.122700000000000004
11,1341840084.22604203,0.00799131393432617188,0,0,0,-3.839100 1.423500 1.060300 -0.496599999999999986 0.830799999999999983 -0.219700000000000006 0.122200000000000003
12,1341840084.25802708,0.00772619247436523438,0,0,0,-3.838500 1.424300 1.060000 -0.494300000000000017 0.831999999999999962 -0.218700000000000006 0.125
13,1341840084.29411697,0.00777864456176757812,0,0,0,-3.838200 1.424000 1.060000 -0.495300000000000018 0.831699999999999995 -0.217999999999999999 0.124100000000000002
14,1341840084.32599401,0.00759482383728027344,0,0,0,-3.837900 1.423400 1.060200 -0.495499999999999996 0.831400000000000028 -0.219900000000000012 0.121800000000000005
15,1341840084.35800695,0.00779247283935546875,0,0,0,-3.837400 1.423300 1.060200 -0.494699999999999973 0.832099999999999951 -0.219299999999999995 0.1216
16,1341840084.39409208,0.00756192207336425781,0,0,0,-3.836900 1.423300 1.060400 -0.494099999999999984 0.83230000000000004 -0.2185 0.124100000000000002
17,1341840084.42596412,0.00794434547424316406,0,0,0,-3.836600 1.423000 1.060500 -0.493900000000000006 0.832099999999999951 -0.219200000000000006 0.124899999999999997
18,1341840084.46201205,0.00758051872253417969,0,0,0,-3.836500 1.422900 1.060500 -0.493900000000000006 0.832400000000000029 -0.219299999999999995 0.122600000000000001
19,1341840084.49400711,0.00783872604370117188,0,0,0,-3.836200 1.422800 1.060300 -0.494300000000000017 0.832600000000000007 -0.218400000000000011 0.1216
20,1341840084.52597904,0.00805687904357910156,0,0,0,-3.835900 1.423100 1.060300 -0.495499999999999996 0.831999999999999962 -0.217499999999999999 0.122399999999999995
21,1341840084.5620389,0.00778889656066894531,0,0,0,-3.835600 1.423200 1.060300 -0.495800000000000018 0.83109999999999995 -0.219700000000000006 0.122999999999999998
22,1341840084.59409499,0.00742578506469726562,0,0,0,-3.835500 1.423400 1.060400 -0.496099999999999985 0.83120000000000005 -0.219 0.122399999999999995
23,1341840084.62607002,0.00758624076843261719,0,0,0,-3.835200 1.423300 1.059900 -0.496300000000000019 0.831500000000000017 -0.217700000000000005 0.122200000000000003
24,1341840084.66196108,0.00775384902954101562,0,0,0,-3.835100 1.423300 1.059900 -0.495900000000000007 0.831699999999999995 -0.21790000000000001 0.122200000000000003
25,1341840084.69418097,0.00777769088745117188,0,0,0,-3.834900 1.423400 1.059900 -0.495099999999999985 0.831899999999999973 -0.2185 0.122899999999999995
26,1341840084.7298789,0.00781416893005371094,0,0,0,-3.834900 1.423300 1.059800 -0.495699999999999974 0.831899999999999973 -0.217200000000000004 0.122899999999999995
27,1341840084.76205397,0.00779366493225097656,0,0,0,-3.834800 1.423200 1.059600 -0.495999999999999996 0.831999999999999962 -0.216799999999999993 0.121300000000000005
28,1341840084.79456711,0.0078334808349609375,0,0,0,-3.834600 1.423100 1.059600 -0.495999999999999996 0.831400000000000028 -0.219 0.121499999999999997
29,1341840084.82991409,0.00753378868103027344,0,0,0,-3.834600 1.423300 1.059300 -0.496199999999999974 0.831500000000000017 -0.218299999999999994 0.121300000000000005
30,1341840084.8619051,0.00794291496276855469,0,0,0,-3.834600 1.423500 1.059300 -0.496699999999999975 0.831600000000000006 -0.217200000000000004 0.120599999999999999
31,1341840084.89402509,0.00773835182189941406,0,0,0,-3.834700 1.423700 1.059300 -0.496999999999999997 0.830799999999999983 -0.219099999999999989 0.121300000000000005
32,1341840084.92992091,0.00783181190490722656,0,0,0,-3.834800 1.424000 1.059100 -0.496400000000000008 0.831300000000000039 -0.219099999999999989 0.120499999999999996
33,1341840084.96202588,0.00768947601318359375,0,0,0,-3.834800 1.424500 1.058800 -0.494800000000000018 0.832400000000000029 -0.2185 0.120300000000000004
34,1341840084.99837494,0.00749921798706054688,0,0,0,-3.835300 1.425200 1.058500 -0.493599999999999983 0.833600000000000008 -0.21790000000000001 0.118499999999999994
35,1341840085.03074503,0.00782608985900878906,0,0,0,-3.835200 1.425700 1.058000 -0.493700000000000028 0.832999999999999963 -0.220000000000000001 0.118300000000000002
36,1341840085.06204891,0.00760531425476074219,0,0,0,-3.835100 1.427600 1.056500 -0.490499999999999992 0.835099999999999953 -0.219500000000000001 0.117999999999999994
37,1341840085.09799099,0.00804114341735839844,0,0,0,-3.834700 1.429000 1.055500 -0.490999999999999992 0.834699999999999998 -0.221000000000000002 0.1153
38,1341840085.13002801,0.00777411460876464844,0,0,0,-3.834100 1.430600 1.054900 -0.489200000000000024 0.834899999999999975 -0.224099999999999994 0.115599999999999994
39,1341840085.16608,0.00849246978759765625,0,0,0,-3.833100 1.432600 1.053800 -0.486399999999999999 0.83660000000000001 -0.224700000000000011 0.114199999999999996
40,1341840085.19812393,0.00818204879760742188,0,0,0,-3.832200 1.435500 1.051900 -0.480999999999999983 0.839400000000000035 -0.224700000000000011 0.116300000000000001
41,1341840085.23034501,0.00758147239685058594,0,0,0,-3.831400 1.437500 1.050500 -0.480800000000000005 0.839199999999999946 -0.226200000000000012 0.115500000000000005
42,1341840085.26602507,0.00777673721313476562,0,0,0,-3.830500 1.440900 1.049500 -0.480200000000000016 0.839799999999999991 -0.227500000000000008 0.111199999999999993
43,1341840085.29824996,0.0080013275146484375,0,0,0,-3.829600 1.445600 1.047800 -0.47639999999999999 0.842799999999999994 -0.22420000000000001 0.111799999999999997
44,1341840085.33021402,0.00791382789611816406,0,0,0,-3.829500 1.449500 1.046400 -0.476800000000000002 0.842899999999999983 -0.223899999999999988 0.109899999999999998
45,1341840085.36605501,0.00914025306701660156,0,0,0,-3.828600 1.457100 1.044200 -0.472399999999999987 0.844799999999999995 -0.227000000000000007 0.107899999999999996
46,1341840085.39802194,0.00996947288513183594,0,0,0,-3.827800 1.462900 1.043400 -0.470799999999999996 0.845899999999999985 -0.227000000000000007 0.106300000000000006
47,1341840085.43396711,0.00827360153198242188,0,0,0,-3.826400 1.469500 1.042900 -0.469600000000000017 0.847099999999999964 -0.225500000000000006 0.105099999999999999
48,1341840085.46599793,0.00720000267028808594,0,0,0,-3.823700 1.478400 1.042600 -0.468399999999999983 0.846899999999999986 -0.228699999999999987 0.105399999999999994
49,1341840085.49802899,0.00766229629516601562,0,0,0,-3.821500 1.484600 1.044100 -0.469299999999999995 0.846899999999999986 -0.228899999999999992 0.100800000000000001
50,1341840085.53394508,0.00782871246337890625,0,0,0,-3.818400 1.492800 1.044500 -0.4627 0.849600000000000022 -0.231199999999999989 0.103400000000000006
51,1341840085.59807801,0.00845956802368164062,0,0,0,-3.811300 1.510700 1.048700 -0.456000000000000016 0.851199999999999957 -0.236399999999999999 0.108299999999999993
